customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_admin_tickets,num_tech_tickets,churn
CHURN01427,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,152.15,468.89,8,5,Yes
CHURN01428,Male,0,No,Yes,47,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,One year,Yes,Bank transfer,42.74,2178.77,0,7,Yes
CHURN01429,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,108.75,372.96,0,11,Yes
CHURN01430,Male,0,Yes,Yes,30,No,Yes,No,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,38.91,1383.28,7,15,No
CHURN01431,Female,0,No,No,9,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,124.14,915.36,5,2,No
CHURN01432,Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,91.69,770.43,10,6,Yes
CHURN01433,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card,189.28,6134.43,7,11,No
CHURN01434,Female,0,No,No,14,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,66.1,1042.36,8,3,No
CHURN01435,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,107.9,5892.59,2,5,No
CHURN01436,Female,0,Yes,Yes,23,No,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer,73.95,1901.52,10,11,No
CHURN01437,Female,0,Yes,No,6,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,34.62,248.24,9,9,No
CHURN01438,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,91.99,4697.19,9,12,No
CHURN01439,Male,0,No,No,10,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,165.5,1551.64,6,14,Yes
CHURN01440,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,147.71,9227.6,3,11,No
CHURN01441,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,101.41,7855.1,5,9,No
CHURN01442,Female,1,No,Yes,45,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,175.83,6788.47,4,12,No
CHURN01443,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,178.35,11124.02,1,8,No
CHURN01444,Male,0,No,No,22,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,164.79,3415.98,4,6,Yes
CHURN01445,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,104.4,6022.21,5,1,No
CHURN01446,Male,0,Yes,No,54,No,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,54.25,3098.66,3,13,No
CHURN01447,Female,0,Yes,No,33,Yes,No phone service,No,Yes,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,38.86,1099.1,10,8,No
CHURN01448,Female,0,No,Yes,40,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,33.98,1147.57,2,0,No
CHURN01449,Female,0,No,Yes,13,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Electronic check,124.06,1647.53,8,7,No
CHURN01450,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,43.8,198.27,9,1,Yes
CHURN01451,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card,43.81,824.16,10,9,No
CHURN01452,Male,0,Yes,Yes,12,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.3,503.19,3,7,Yes
CHURN01453,Male,1,No,No,15,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,133.02,1968.3,6,13,Yes
CHURN01454,Female,0,No,No,47,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,27.65,1348.62,0,15,No
CHURN01455,Female,0,No,No,47,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.93,5250.8,0,3,Yes
CHURN01456,Male,0,No,Yes,65,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card,125.64,6907.97,1,0,Yes
CHURN01457,Female,0,No,No,70,No,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,76.32,4342.88,7,13,No
CHURN01458,Male,0,Yes,Yes,43,No,No,No,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,138.13,6764.35,10,13,Yes
CHURN01459,Female,1,Yes,No,36,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,40.54,1720.17,1,14,Yes
CHURN01460,Female,0,No,Yes,5,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,75.62,319.29,6,10,Yes
CHURN01461,Female,0,Yes,Yes,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,179.17,5752.18,0,12,No
CHURN01462,Female,0,Yes,Yes,6,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,105.47,654.67,3,14,No
CHURN01463,Male,1,No,No,68,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer,42.13,2598.29,10,1,No
CHURN01464,Male,1,No,No,30,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,50.73,1785.74,8,2,No
CHURN01465,Female,1,No,No,65,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card,195.59,12429.57,7,11,No
CHURN01466,Female,0,Yes,Yes,8,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,124.32,1137.79,9,11,Yes
CHURN01467,Female,1,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,124.84,270.91,10,3,Yes
CHURN01468,Female,0,Yes,No,34,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,43.15,1504.45,8,6,Yes
CHURN01469,Female,0,No,Yes,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,187.18,1297.01,5,2,No
CHURN01470,Female,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,No,Bank transfer,65.77,3114.23,8,9,No
CHURN01471,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Credit card,165.28,7287.09,0,0,No
CHURN01472,Female,0,No,Yes,15,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,162.62,2301.6,9,2,Yes
CHURN01473,Male,1,No,Yes,13,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,150.77,1643.26,2,7,Yes
CHURN01474,Male,0,No,No,13,No,No phone service,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,123.0,1577.06,3,0,Yes
CHURN01475,Male,1,Yes,Yes,5,No,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,83.03,476.66,6,9,Yes
CHURN01476,Female,0,No,No,57,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,170.86,8739.78,9,10,No
CHURN01477,Male,1,No,Yes,17,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,26.19,463.91,7,15,Yes
CHURN01478,Male,0,Yes,Yes,11,No,Yes,No,Yes,No,Yes,No internet service,No,Yes,One year,No,Electronic check,49.45,581.16,1,10,Yes
CHURN01479,Male,0,Yes,No,42,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,125.07,5553.19,8,1,Yes
CHURN01480,Female,0,No,No,49,No,No,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,190.03,9923.83,8,1,No
CHURN01481,Female,1,Yes,No,14,No,Yes,No,No internet service,No,No,No,No internet service,Yes,One year,No,Electronic check,155.57,2548.39,10,8,Yes
CHURN01482,Male,1,No,No,68,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,81.87,6237.84,6,13,No
CHURN01483,Female,1,Yes,Yes,28,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Mailed check,50.98,1200.38,6,8,No
CHURN01484,Male,1,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,143.68,5790.02,8,0,No
CHURN01485,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,179.72,5681.54,4,3,No
CHURN01486,Female,1,Yes,No,60,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,88.3,5559.93,4,15,No
CHURN01487,Female,0,No,Yes,30,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer,49.83,1627.5,6,9,No
CHURN01488,Female,0,No,Yes,52,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card,197.36,9061.07,7,12,Yes
CHURN01489,Male,0,Yes,Yes,1,No,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,94.36,108.12,0,15,Yes
CHURN01490,Male,0,No,No,58,No,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,136.23,7688.98,4,8,Yes
CHURN01491,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,48.11,1304.45,5,14,Yes
CHURN01492,Female,0,Yes,No,38,Yes,No phone service,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,167.17,6290.2,2,13,Yes
CHURN01493,Female,1,No,No,42,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,152.54,7198.52,10,12,Yes
CHURN01494,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,27.28,1192.39,7,14,No
CHURN01495,Female,1,Yes,No,35,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,84.87,3252.46,5,13,No
CHURN01496,Male,0,Yes,No,20,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,151.35,2748.11,5,9,No
CHURN01497,Female,0,No,No,1,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,133.4,106.97,9,6,Yes
CHURN01498,Male,1,No,No,69,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,135.25,8327.46,9,9,No
CHURN01499,Male,0,No,No,34,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card,173.9,6375.41,2,4,Yes
CHURN01500,Male,0,No,No,46,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,117.98,6403.48,2,4,No
CHURN01501,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Credit card,141.12,4931.29,7,10,No
CHURN01502,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,132.17,6336.81,8,14,Yes
CHURN01503,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,184.77,7209.12,1,9,Yes
CHURN01504,Male,1,Yes,Yes,23,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,36.03,762.18,3,11,No
CHURN01505,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card,161.09,1235.03,10,6,Yes
CHURN01506,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,84.58,2521.07,1,7,Yes
CHURN01507,Female,0,No,No,6,No,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,161.07,1124.35,7,13,Yes
CHURN01508,Female,0,No,Yes,2,Yes,No phone service,No,No,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer,57.89,126.78,10,3,No
CHURN01509,Male,0,No,Yes,43,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,180.38,7303.36,3,4,No
CHURN01510,Female,0,No,No,28,No,No phone service,No,Yes,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,100.67,2818.71,0,12,No
CHURN01511,Male,0,Yes,No,12,No,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,82.55,792.85,0,12,No
CHURN01512,Female,1,No,No,12,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,152.29,1943.51,1,7,Yes
CHURN01513,Female,0,No,Yes,46,No,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,172.93,7709.94,2,11,No
CHURN01514,Male,1,No,No,8,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,95.57,748.47,4,0,Yes
CHURN01515,Female,0,No,Yes,41,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,179.83,6866.52,3,0,No
CHURN01516,Male,1,Yes,No,54,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Mailed check,188.99,11779.82,1,6,Yes
CHURN01517,Female,1,Yes,No,65,No,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,70.69,4116.56,7,4,No
CHURN01518,Male,0,Yes,No,33,Yes,No phone service,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,101.13,3648.5,6,11,Yes
CHURN01519,Male,1,Yes,No,48,No,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,73.56,2907.76,8,0,No
CHURN01520,Female,0,No,No,48,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card,181.65,7762.51,5,7,No
CHURN01521,Female,0,No,No,33,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Bank transfer,29.0,901.69,4,13,No
CHURN01522,Male,0,Yes,Yes,70,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,106.12,8789.49,8,1,Yes
CHURN01523,Male,0,Yes,No,26,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,181.35,5482.14,10,12,No
CHURN01524,Female,1,No,No,38,No,Yes,No,No,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,104.73,3777.23,0,10,Yes
CHURN01525,Female,1,Yes,No,32,No,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,96.41,3658.71,10,5,Yes
CHURN01526,Female,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,75.81,4443.02,5,13,No
CHURN01527,Male,0,Yes,No,68,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer,110.98,8377.6,10,8,Yes
CHURN01528,Male,0,No,Yes,19,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,90.03,1582.26,9,4,Yes
CHURN01529,Female,1,Yes,No,72,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,42.87,3093.63,8,12,No
CHURN01530,Female,0,Yes,No,68,No,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer,120.52,9602.05,1,10,Yes
CHURN01531,Female,0,Yes,No,23,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,86.03,1946.22,8,3,Yes
CHURN01532,Female,0,No,Yes,55,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,99.74,4505.92,9,10,No
CHURN01533,Male,0,Yes,No,18,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,81.29,1458.95,7,12,No
CHURN01534,Female,0,Yes,No,33,No,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,96.11,3072.48,8,0,No
CHURN01535,Male,0,No,Yes,34,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,42.46,1343.43,1,5,No
CHURN01536,Male,0,No,Yes,53,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,142.9,7747.59,8,7,No
CHURN01537,Female,0,No,Yes,44,No,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,47.37,2002.92,1,1,No
CHURN01538,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,No,Credit card,178.18,6765.14,0,15,No
CHURN01539,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,97.4,3260.09,5,15,No
CHURN01540,Male,1,No,No,14,No,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,No,Bank transfer,29.96,432.14,4,15,No
CHURN01541,Female,1,Yes,No,20,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,156.36,3269.82,1,5,Yes
CHURN01542,Female,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,105.43,5124.91,10,4,Yes
CHURN01543,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer,179.88,3566.94,4,13,No
CHURN01544,Male,0,Yes,No,47,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,106.69,5240.77,3,15,Yes
CHURN01545,Male,0,No,Yes,58,No,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,187.4,11588.17,2,7,No
CHURN01546,Male,0,No,No,59,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,74.92,4195.33,3,13,No
CHURN01547,Female,0,No,No,45,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,176.45,8355.9,7,4,No
CHURN01548,Male,1,No,No,57,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,34.46,2248.51,10,5,No
CHURN01549,Female,0,No,Yes,4,No,No,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Bank transfer,151.39,515.87,4,13,No
CHURN01550,Male,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,199.55,217.97,7,0,Yes
CHURN01551,Female,0,Yes,No,66,No,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,102.25,5753.91,3,11,Yes
CHURN01552,Female,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer,96.41,5465.31,10,14,No
CHURN01553,Female,0,No,No,58,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer,32.8,1865.08,2,7,No
CHURN01554,Male,0,No,No,6,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,93.18,552.02,0,14,No
CHURN01555,Male,0,No,No,36,No,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,185.68,6764.2,7,3,No
